customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,customer.gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,Churn
0,1.5166652842545143,0.5322122666387096,1.4608431171304765,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-0.9950861277579861,0.25045406882538007,-0.7894334254989375,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.0369486512915278,-1.4892658775209016,-0.9085132554801792,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,1
0,0.30265210178180574,1.0153490125533224,0.6533351678665565,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
1,0.2189270547147224,0.35193820102248,0.19779251024294933,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,1
0,-1.0788111748250695,0.6262165470974399,-0.8666379888801712,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.4090107982884027,0.36716879503016786,-0.290874496993483,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,1
0,-1.1206736983586112,0.7487501756255264,-0.9034958489005983,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-1.6745473493495187,-0.9353633371930538,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-1.1206736983586112,0.04075827218195282,-0.9128062713566167,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
0,0.3863771488488891,0.3755770742880986,0.3603013414178005,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,1
0,-1.1206736983586112,-0.6593578766268525,-0.9220131239801934,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1
0,0.6794148135836808,0.4586706399364522,0.6406714081792939,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-0.7857735100902777,0.20440461157182635,-0.6197132518781915,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,1
0,0.3863771488488891,-0.21007016005016876,0.13286850526067395,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
0,1.1399025724526393,1.1340765960106876,1.636016555417664,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1
0,-1.1206736983586112,-1.2884744359988634,-0.9302862990169994,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,0.41593267226516534,-0.9078725536933661,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1
0,-0.743910986556736,-1.0073794854417832,-0.7431923943889686,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,1
0,1.3492151901203475,1.1878458014840094,1.8773380981401857,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,-0.9950861277579861,1.0436474972907066,-0.7398930255196784,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-1.1206736983586112,-1.6725771389052635,-0.9353374280103723,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,-0.241560704154236,0.6454090809222341,-0.0696631481015733,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,-0.7857735100902777,0.28794733245036724,-0.6191544991448663,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.7931492900186445,-0.923772543224406,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,1.432940237187431,1.1490911440729377,1.875838163598442,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1
0,-1.1206736983586112,-1.1530802814764036,-0.9285058029823016,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1
0,-0.7857735100902777,0.35086138696871527,-0.6416346134408637,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1
0,-1.0369486512915278,-0.6492250144865959,-0.852565219650039,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.0514769605805557,1.0415834934948975,0.368852550845567,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.03224808648652765,0.8278817716955436,0.21459038466897679,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,-1.0369486512915278,-1.5059259114624821,-0.9154764979728065,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,-1.1206736983586112,0.23169447004732913,-0.9102953716476989,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.8694985571573611,0.6115488773399189,-0.6570590931653801,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1
0,0.5956897665165974,1.1059599626022283,0.9595820179726585,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,1
0,-1.0788111748250695,0.6273501032495425,-0.8620797227926617,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,1
0,-0.7020484630231945,1.1235897840301066,-0.41793008344021826,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.6183234159561111,0.7566234165100736,-0.4254705983897265,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,1
0,-0.7857735100902777,-1.4655684476025321,-0.8269614638310393,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1
0,0.4701021959159724,1.2807646777380601,0.9551859921836681,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,1
0,-0.9113610806909028,-1.6953737665998452,-0.8932408511920896,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,1
0,-0.7857735100902777,1.0469086286995497,-0.5199721453116936,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,1
0,-1.0788111748250695,0.09963062509310326,-0.8735043621299048,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1.432940237187431,1.0415131327211422,1.8720237744487906,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,-0.8276360336238194,0.4362077074129863,-0.6535593511315329,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-0.115973133553611,-0.19908149870818576,-0.2020864335553658,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1
0,-0.32528575122131936,0.581703577606393,-0.14724490447908933,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,1.2236276195197227,1.1364550473769548,1.7047612844419846,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,1
0,0.00961443704701403,1.114012857671327,0.37291603377981597,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,1
0,-0.6183234159561111,0.41151683850830933,-0.4322551753198239,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0.17706453118118073,-0.008275478661816198,0.012893597366900152,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,0.0514769605805557,0.926118258845216,0.27355651367947936,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-1.1206736983586112,-0.7782328982368109,-0.9235763857424731,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0.3863771488488891,1.0885238292474502,0.7841463851100767,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,0.26078957824826404,0.6412058499689917,0.4474026983429621,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,1
0,-1.1206736983586112,-1.6592392529478628,-0.9351620286133883,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,-0.07411061002006931,0.5642447391840233,0.05668439004717857,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,1
0,0.2189270547147224,-0.014889628352402831,0.1351863931949264,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,1
0,-1.1206736983586112,0.45355423382796184,-0.9073778126802259,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,1.3073526665868058,1.3831920550093415,2.0165492545636345,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,1.7259779019222226,1.267566923289103,2.38031135437529,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True,False,False,1
0,-0.07411061002006931,1.1703011358363267,0.2994098940219522,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.7857735100902777,-1.1722384327429634,-0.808601408678208,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,True,True,False,1
0,0.9724524783184725,0.9979799710096277,1.3675185391063227,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,1
0,-1.0788111748250695,-0.8112596294832105,-0.9020051449101275,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.7857735100902777,-1.419268046815848,-0.8280907388437254,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1
0,-0.9950861277579861,0.6546797044338794,-0.7879581521205964,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,1
0,-0.8276360336238194,1.1082154527287509,-0.5664926866393718,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,1
0,0.34451462531534743,1.1340929904454913,0.7465866471758467,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,0.13520200764763904,0.6398088926801925,0.3355770563966731,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,False,1
0,-1.1206736983586112,-1.673287885730139,-0.9353467746613251,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-0.6183234159561111,0.6798617408420167,-0.4243784767500019,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,1
0,-0.9532236042244444,0.9701186264969525,-0.7090307473184492,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.558527807788056,1.3328061105338318,2.2628919366383617,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,1
0,-0.6183234159561111,0.7512472410157692,-0.42489616734531704,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,1
0,-1.0788111748250695,-1.164134568147898,-0.9156374219543516,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
1,-0.5764608924225694,0.6172258790784599,-0.3651076006663951,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,1
1,-1.0788111748250695,0.8745557608712516,-0.8613121780493157,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.5166652842545143,-0.4628834982404513,0.681851397253768,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,1
0,-0.4508733218219444,0.7567151485267918,-0.2401859630588959,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,1
0,-1.1206736983586112,0.05313506196784086,-0.9126435108208034,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.8057040335733047,-0.9239376439349543,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-0.6183234159561111,0.31824000895052945,-0.51020678488966,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.0788111748250695,-1.4996084639760938,-0.9181399722973245,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.7020484630231945,-0.5618071064435809,-0.6663176302464853,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,1
0,-1.1206736983586112,-1.6942540760134113,-0.9356224898042258,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-0.6601859394896528,0.7204846087138782,-0.4604475735331967,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-0.4508733218219444,-0.0684326743785698,-0.42480294114823663,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1
0,-1.1206736983586112,-1.6746470639821216,-0.9353646484867989,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-0.743910986556736,0.9274120269260835,-0.48561506189552023,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,1
0,-1.0788111748250695,0.08469176507727992,-0.8770240847110584,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,0.06695189666654439,-0.9124618130253566,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
0,-0.367148274754861,-0.7440540377324245,-0.5419339549014546,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1
0,0.09333948411409737,0.9525867883952349,0.4297467161751846,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.4134742803580967,-0.9187796404542767,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,1
0,-1.1206736983586112,0.05893905013883762,-0.9125671856798817,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.6183234159561111,0.19572372420102058,-0.4856523486406624,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,1
0,0.42823967238243077,-0.5483725445868866,-0.02121961606032221,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,1
0,-0.9113610806909028,0.4093508240967928,-0.7275268043387654,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-1.0788111748250695,0.6982659541176504,-0.862304667760847,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,1
0,-1.0369486512915278,0.06711569149366577,-0.8434661033839699,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.0788111748250695,0.6557779356011453,-0.8614271324646793,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1
0,0.30265210178180574,-0.06703224421969181,0.13339411220919029,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.9950861277579861,0.703398967946051,-0.7810074182756473,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,1.6841153783886809,1.451374316529793,2.5062754991665015,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,1
0,-0.19969818062069433,0.7668540670786185,0.05202375742675677,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1
0,-1.0788111748250695,0.7663385527628304,-0.857304363443905,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1
0,-0.49273584535548604,0.44050730490660384,-0.34161156271484994,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
1,-0.8276360336238194,0.8919848049795086,-0.5839983100946409,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.0788111748250695,0.870339645887478,-0.8319166070369837,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.9113610806909028,-0.6180083738825135,-0.8142752805370091,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
0,-0.5345983688890277,0.7233619174512977,-0.3231690037065793,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.49273584535548604,0.591071388598677,-0.3113949674414856,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-0.6601859394896528,1.541486396670263,-0.30949578211280204,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,1
0,-1.1206736983586112,0.9467766722725369,-0.9008917084686224,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.6203635230578276,-0.9215003301143863,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-1.0369486512915278,-1.1416909717223769,-0.8961420857211937,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,1
0,-1.0369486512915278,0.2753128371725923,-0.8334109027979033,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.0788111748250695,0.0930833742948593,-0.8810430008814839,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.0788111748250695,-0.4271670734906214,-0.8923468000330343,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-1.1206736983586112,-0.6061588951026041,-0.9213135326574514,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1
1,-1.1206736983586112,0.0549630816463781,-0.9126194715127516,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.28342322768777767,0.5148048256773592,-0.1765086700749082,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
1,-0.7857735100902777,0.45886472243474147,-0.5987404204063237,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.9950861277579861,-0.9553334311270406,-0.8420754887511968,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,1
0,-0.7020484630231945,0.15189951010216837,-0.5180964714451812,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1
0,-0.9113610806909028,1.0535267105835908,-0.6859144173782544,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,1.0980400489190976,-0.41007369926844606,0.46543045558197904,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,1
0,1.3492151901203475,1.303368577835346,1.9359934537043668,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,-0.6183234159561111,1.2094679378635151,-0.32066819216557657,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,1
0,-1.0369486512915278,-1.5075613191538983,-0.9151302454007422,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0.30265210178180574,0.598223504267147,0.44545868881272793,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.5538272429830557,1.2882402313513928,1.0916835682424735,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.6601859394896528,0.5619082748770164,-0.44131195680024926,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.6183234159561111,0.7496343070570961,-0.4247238293441811,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,1
0,-0.743910986556736,0.03255105321720084,-0.6165526773725363,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,1
1,0.26078957824826404,0.7908326771887921,0.4875819647313272,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-0.15783565708715266,0.3956173831188524,-0.06210795601999763,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.7020484630231945,0.23518890817437857,-0.5653617592736644,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.7762820128736532,-0.9235507306935865,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-1.0369486512915278,-0.9026508314045271,-0.8852580125770735,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,1
0,1.432940237187431,1.2399073898691317,2.068257957723755,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,1
0,1.5166652842545143,1.3300847955048873,2.2298943217192293,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,1
0,-1.1206736983586112,-0.45818673609016536,-0.9193676300200992,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,1
0,-1.0788111748250695,0.06585240682597274,-0.8784960274463134,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,0.5729909792131472,-0.9058071639893308,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-0.9532236042244444,0.5950186514369632,-0.7515266273132343,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,1
0,1.558527807788056,1.3867909426902996,2.250394549113703,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1
0,1.0561775253855559,-0.24107118020732113,0.5084679356948226,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,1
0,-1.1206736983586112,0.06759819350698576,-0.9124533139216419,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.783477423876457,-0.923645353691187,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,-1.6727894112773243,-0.9353402194906846,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,-1.1206736983586112,0.06517954386614955,-0.9124851202880985,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-0.367148274754861,1.2112478403362335,-0.05642284142364707,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.9113610806909028,-0.43935388628611033,-0.7671018185844537,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.7020484630231945,0.4744988397436316,-0.5465559534128047,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,1
0,0.7631398606507641,0.7913905999463784,0.9495074577651228,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,1
0,-0.28342322768777767,-0.8432464693646363,-0.5301680568094567,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1
0,-0.5345983688890277,1.1714667254060878,-0.21568990387429865,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,1
0,0.2189270547147224,0.43393896296051676,0.24510952133044794,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,1
